SN,Actual IP Delay (ms),Predicted IP Delay (ms),Absolute Difference (ms)
1372,19.392013549804688,19.34414738389023,0.04786616591445636
1373,19.301891326904297,19.312674900902493,0.010783573998196516
1374,19.21701431274414,19.25110974252675,0.034095429782610154
1375,19.08707618713379,19.176020995018916,0.08894480788512737
1376,19.09708976745605,19.079775644513575,0.017314122942476473
1377,19.054174423217773,19.038433364585217,0.015741058632556815
1378,18.97621154785156,18.994796991137264,0.018585443285704883
1379,18.89491081237793,18.927365388208273,0.03245457583034295
1380,18.826961517333984,18.852557998116026,0.025596480782041908
1381,18.748044967651367,18.782017890089264,0.03397292243789707
1382,18.754959106445312,18.712800279217845,0.042158827227467555
1383,18.61500740051269,18.677584519309676,0.06257711879698391
1384,18.61000061035156,18.589237452943053,0.020763157408506316
1385,18.5391902923584,18.537322066322304,0.0018682260360947112
1386,18.46098899841309,18.47957173913528,0.01858274072219146
1387,18.36585998535156,18.410587224252595,0.044727238901035804
1388,18.321990966796875,18.32790534558626,0.0059143787893845
1389,18.27478408813477,18.26716079904145,0.007623289093320551
1390,18.21589469909668,18.21225689059247,0.003637808504208806
1391,18.129825592041016,18.15158624435753,0.021760652316515916
1392,18.064022064208984,18.078024937494774,0.014002873285789974
1393,18.007993698120117,18.006561662105014,0.0014320360151032219
1394,18.006086349487305,17.945905092119574,0.06018125736773072
1395,17.879962921142578,17.911003869357955,0.031040948215377284
1396,17.853975296020508,17.82855692999874,0.025418366021767724
1397,17.792940139770508,17.77164397208253,0.021296167687978595
1398,17.73381233215332,17.71535455850426,0.018457773649060982
1399,17.64202117919922,17.657211436926445,0.015190257727226708
1400,17.596006393432617,17.581134503188878,0.014871890243739472
1401,17.505884170532227,17.52100763587805,0.015123465345823206
1402,17.49897003173828,17.447265348664587,0.05170468307369447
1403,17.370939254760742,17.404657044153282,0.03371778939254
1404,17.321109771728516,17.31995279385501,0.0011569778735065483
1405,17.255067825317383,17.250080050871475,0.004987774445908144
1406,17.221927642822266,17.184821385171745,0.037106257650521
1407,17.107009887695312,17.133874746150468,0.026864858455155627
1408,17.112016677856445,17.048023700453996,0.06399297740244947
1409,17.026185989379883,17.004806681939044,0.021379307440838602
1410,16.9680118560791,16.941430463248253,0.026581392830848927
1411,16.9069766998291,16.879389561154312,0.027587138674789458
1412,16.846895217895508,16.82085624258889,0.02603897530661925
1413,16.788959503173828,16.771048941905065,0.01791056126876356
1414,16.69907569885254,16.719473396165085,0.02039769731254637
1415,16.605138778686523,16.655345857657267,0.05020707897074317
1416,16.617774963378906,16.575050866833863,0.04272409654504372
1417,16.556978225708008,16.536089525857278,0.02088869985072961
1418,16.48712158203125,16.471201848929695,0.01591973310155481
1419,16.41392707824707,16.399403320008332,0.014523758238738083
1420,16.349077224731445,16.337462250362478,0.011614974368967523
1421,16.26896858215332,16.32866059358662,0.05969201143329883
1422,16.206026077270508,16.608289961027367,0.4022638837568593
1423,21.171092987060547,19.190954555142525,1.9801384319180215
1424,21.14200592041016,20.970996178675705,0.17100974173445493
1425,21.02494239807129,20.924208736232686,0.10073366183860344
1426,20.971059799194336,20.929176311710762,0.041883487483573845
1427,20.888090133666992,20.852336746884248,0.0357533867827442
1428,20.895004272460938,20.82823921318777,0.06676505927316612
1429,20.780086517333984,20.804517381293408,0.024430863959423732
1430,20.707130432128903,20.77494820832726,0.06781777619835694
1431,20.708084106445312,20.684327324943297,0.023756781502015656
1432,20.596981048583984,20.615960656868992,0.018979608285008
1433,20.58076858520508,20.583606732543558,0.0028381473384762046
1434,20.51401138305664,20.533220462311874,0.01920907925523352
1435,20.44105529785156,20.477173193739873,0.03611789588831371
1436,20.394086837768555,20.410538239502785,0.016451401734229876
1437,20.14017105102539,20.35402008687015,0.21384903584475978
1438,20.039081573486328,20.2083007411602,0.16921916767387302
1439,20.01595497131348,20.088531966848677,0.07257699553519714
1440,19.961833953857425,20.027105224926345,0.06527127106891939
1441,19.926071166992188,19.966325990480982,0.0402548234887945
1442,19.851207733154297,19.89767813256549,0.046470399411191465
1443,19.786834716796875,19.823478199668898,0.036643482872023014
1444,19.668102264404297,19.75376657946981,0.08566431506551453
1445,19.61398124694824,19.663144355490658,0.049163108542419565
1446,19.53887939453125,19.594998215325177,0.056118820793926716
1447,19.47808265686035,19.520265730989195,0.042183074128843145
1448,19.43588256835937,19.452198015642352,0.016315447282980955
1449,19.336938858032227,19.39433692177772,0.057398063745495165
1450,19.318103790283203,19.315111767809867,0.0029920224733359646
1451,19.272804260253903,19.26423081795292,0.008573442300981782
1452,19.179105758666992,19.214436420497805,0.03533066183081246
1453,19.146203994750977,19.141396772738517,0.004807222012459533
1454,19.03295516967773,19.085520094904496,0.052564925226764814
1455,18.9809799194336,19.005573030426604,0.024593110993002654
1456,18.89610290527344,18.939744779345347,0.04364187407190556
1457,18.85008811950684,18.866251507688503,0.016163388181663407
1458,18.759965896606445,18.806084422521963,0.04611852591551724
1459,18.7070369720459,18.728412683231,0.021375711185100954
1460,18.69487762451172,18.662990800066837,0.03188682444488222
1461,18.577098846435547,18.621521498744187,0.044422652308639954
1462,18.557071685791016,18.539927513074872,0.017144172716143657
1463,18.497943878173828,18.487211958699845,0.010731919473982998
1464,18.42594146728516,18.43106012370299,0.005118656417831602
1465,18.37897300720215,18.367171378713465,0.011801628488683491
1466,18.316984176635746,18.309188960984102,0.007795215651643872
1467,18.254995346069336,18.251188612794067,0.0038067332752689254
1468,18.182992935180664,18.189237530577884,0.00624459539722011
1469,18.12386512756348,18.12274736062136,0.0011177669421194025
1470,18.043994903564453,18.06141110887438,0.017416205309928046
1471,17.98391342163086,17.989527892041224,0.005614470410364447
1472,17.980098724365234,17.92476206264837,0.05533666171686491
1473,17.84801483154297,17.887548480757687,0.039533649214718025
1474,17.856121063232422,17.802028394498848,0.0540926687335741
1475,17.7609920501709,17.7597895915369,0.001202458633997594
1476,17.67587661743164,17.693020410206373,0.017143792774731992
1477,17.637014389038086,17.61697514803018,0.02003924100790755
1478,17.544984817504883,17.559156785637242,0.014171968132359325
1479,17.477989196777344,17.48727574727127,0.00928655049392546
1480,17.40097999572754,17.415572086406428,0.01459209067888878
1481,17.370939254760742,17.3421465985939,0.02879265616684279
1482,17.344951629638672,17.290085254671794,0.05486637496687763
1483,17.19212532043457,17.245466895246864,0.0533415748122934
1484,17.184019088745117,17.14747081121004,0.03654827753507561
1485,17.12799072265625,17.091655381818782,0.03633534083746781
1486,17.042160034179688,17.038741586929973,0.003418447249714518
1487,16.99686050415039,16.96701572245729,0.02984478169310023
1488,16.921043395996094,16.90528793312751,0.01575546286858298
1489,16.861915588378906,16.84322047049136,0.018695117887546076
1490,16.839027404785156,16.785896620149288,0.05313078463586862
1491,16.736984252929688,16.75024458029384,0.013260327364150726
1492,16.656875610351562,16.690379966917135,0.03350435656557238
1493,16.622066497802734,16.616002824093812,0.006063673708922579
1494,16.53313636779785,16.560834650817924,0.027698283020072267
1495,16.460895538330078,16.480636999773424,0.019741461443345543
1496,16.453027725219727,16.401472654365534,0.05155507085419231
1497,16.337156295776367,16.35843628105249,0.021279985276123625
1498,16.31784439086914,16.334499409310865,0.01665501844172468
1499,16.251087188720703,16.565119444408083,0.3140322556873798
1500,16.177892684936523,17.72508325780109,1.5471905728645652
1501,21.15607261657715,20.665831133101165,0.49024148347598384
1502,21.045923233032227,21.075567630759906,0.02964439772767946
1503,21.02518081665039,20.935779413321143,0.08940140332924784
1504,20.941972732543945,20.900098802030698,0.041873930513247615
1505,20.882129669189453,20.842791709128505,0.03933796006094781
1506,20.826101303100582,20.840881360982166,0.014780057881583986
1507,20.75505256652832,20.78283392438607,0.027781357857747935
1508,20.685911178588867,20.751391604790115,0.06548042620124761
1509,20.61915397644043,20.66146615516118,0.042312178720749216
1510,20.55692672729492,20.563000108722918,0.0060733814279991805
1511,20.502805709838867,20.53635041693269,0.0335447070938244
1512,20.47204971313477,20.474618019306945,0.0025683061721757383
1513,20.42412757873535,20.4272749001575,0.0031473214221477974
1514,20.28203010559082,20.375892902848136,0.09386279725731583
1515,20.251035690307617,20.280176081996615,0.029140391688997624
1516,20.20406723022461,20.219634468048753,0.015567237824143376
1517,20.149946212768555,20.16996943802951,0.02002322526095668
1518,20.055055618286133,20.112440141474508,0.05738452318837517
1519,20.02692222595215,20.033298439557257,0.006376213605108205
1520,19.940853118896484,19.98085670174987,0.04000358285338734
1521,19.89006996154785,19.913636577712168,0.023566616164316656
1522,19.816875457763672,19.852747079312394,0.03587162154872203
1523,19.748926162719727,19.78639532580928,0.03746916308955406
1524,19.66094970703125,19.717781653071143,0.0568319460398925
1525,19.629955291748047,19.641694832444045,0.011739540695998585
1526,19.55795288085937,19.58802376884705,0.030070887987680095
1527,19.55509185791016,19.524377001289395,0.03071485662076512
1528,19.44899559020996,19.485484994220315,0.03648940401035361
1529,19.376039505004883,19.412961810758134,0.03692230575325084
1530,19.30403709411621,19.33943217545675,0.035395081340539036
1531,19.24681663513184,19.270787333880435,0.023970698748595254
1532,19.20604705810547,19.209449741538265,0.0034026834327960387
1533,19.116878509521484,19.15600657912364,0.039128069602156756
1534,19.047975540161133,19.08250442602366,0.034528885862528114
1535,18.965959548950195,19.01105405386261,0.04509450491241296
1536,18.89300346374512,18.93540644573477,0.042402981989649646
1537,18.90397071838379,18.863955068127325,0.04001565025646414
1538,18.76497268676757,18.828992513135745,0.06401982636817394
1539,18.743038177490234,18.741119514743332,0.0019186627469025552
1540,18.67890357971192,18.682298387147966,0.003394807436045255
1541,18.63408088684082,18.622783166392765,0.01129772044805577
1542,18.503189086914062,18.57001968573968,0.06683059882561793
1543,18.46909523010254,18.477135207376705,0.008039977274165722
1544,18.418073654174805,18.415278469547047,0.0027951846277574077
1545,18.381834030151367,18.35970878801163,0.022125242139736656
1546,18.31793785095215,18.309961981685774,0.007975869266374502
1547,18.2340145111084,18.250732642854928,0.016718131746529252
1548,18.141984939575195,18.17628218623213,0.03429724665693357
1549,18.15009117126465,18.09719595144088,0.05289521982376755
1550,18.017053604125977,18.06167118434132,0.04461758021534479
1551,18.007993698120117,17.97860271153695,0.029390986583166523
1552,17.924070358276367,17.926733072727075,0.0026627144507074263
1553,17.880916595458984,17.86088789663154,0.020028698827445623
1554,17.79007911682129,17.80488235408484,0.014803237263549818
1555,17.740964889526367,17.73076067843249,0.010204211093878257
1556,17.65894889831543,17.66986045527119,0.010911556955761625
1557,17.646074295043945,17.59843773288594,0.04763656215800438
1558,17.644882202148438,17.554373877146645,0.0905083250017924
1559,17.507076263427734,17.528286900187595,0.02121063675986079
1560,17.515897750854492,17.442542264234362,0.07335548662013025
1561,17.422914505004883,17.402919800360905,0.019994704643977457
1562,17.35687255859375,17.34064898619181,0.016223572401941055
1563,17.2879695892334,17.277002888931747,0.010966700301651144
1564,17.222881317138672,17.210480460903455,0.012400856235217361
1565,17.161130905151367,17.147552419942258,0.013578485209109203
1566,17.071962356567383,17.082896603142217,0.010934246574834106
1567,16.99686050415039,17.006410955445972,0.009550451295581297
1568,17.006874084472656,16.931338965378018,0.0755351190946385
1569,16.842126846313477,16.895662208298745,0.05353536198526854
1570,16.852140426635742,16.805274923626712,0.04686550300903036
1571,16.803979873657227,16.760620116770042,0.04335975688718463
1572,16.72506332397461,16.726572769357517,0.0015094453829078702
1573,16.688108444213867,16.672762870371116,0.015345573842751037
1574,16.58797264099121,16.617688706332956,0.02971606534174498
1575,16.54505729675293,16.547851531015567,0.002794234262637474
1576,16.44611358642578,16.47659060171236,0.030477015286578535
1577,16.402006149291992,16.3941917980992,0.007814351192791946
1578,16.295194625854492,16.336108940464555,0.04091431461006323
1579,16.2508487701416,16.348404816710627,0.09755604656902506
1580,16.249895095825195,16.701814489806566,0.4519193939813704
1581,21.15797996520996,18.46530395209811,2.69267601311185
1582,21.0878849029541,21.2120093874546,0.12412448450049851
1583,21.01588249206543,21.031766028954735,0.015883536889305105
1584,20.945072174072266,20.95059567136559,0.005523497293324908
1585,20.878076553344727,20.844938002028357,0.03313855131636956
1586,20.791053771972656,20.829550650432793,0.03849687846013694
1587,20.730018615722656,20.757749712629447,0.02773109690679121
1588,20.66493034362793,20.73237291597252,0.06744257234458928
1589,20.60198783874512,20.642874110762932,0.040886272017811365
1590,20.54095268249512,20.5456347089239,0.00468202642877813
1591,20.47109603881836,20.519606047855632,0.04851000903727254
1592,20.51711082458496,20.451019187021302,0.06609163756365888
1593,20.35307884216309,20.433867612155154,0.08078876999206486
1594,20.38407325744629,20.344488455066312,0.03958480237997719
1595,20.282983779907227,20.309242866915156,0.026259087007929338
1596,20.23506164550781,20.249401378805487,0.014339733297678237
1597,20.16210556030273,20.190257000194833,0.02815143989210256
1598,20.07603645324707,20.127604954268463,0.051568501021392876
1599,20.045042037963867,20.054521066867892,0.009479028904024744
1600,20.01309394836425,20.002588755232864,0.010505193131386648
1601,19.867897033691406,19.958532105192717,0.09063507150131045
1602,19.9129581451416,19.865662373376836,0.04729577176476596
1603,19.81496810913086,19.834622567486804,0.01965445835594437
1604,19.76609230041504,19.777303409227898,0.011211108812858583
1605,19.690990447998047,19.716703144240455,0.02571269624240813
1606,19.633054733276367,19.65069156676691,0.017636833490541903
1607,19.55389976501465,19.591739898714877,0.03784013370022876
1608,19.50001716613769,19.52212915830387,0.02211199216617743
1609,19.48785781860352,19.46147962644318,0.02637819216034032
1610,19.352197647094727,19.42349084538364,0.07129319828891312
1611,19.32811737060547,19.333858986101404,0.005741615495935548
1612,19.29187774658203,19.278349966498354,0.013527780083677499
1613,19.22297477722168,19.231969394695625,0.008994617473945254
1614,19.15502548217773,19.173165527263336,0.018140045085605294
1615,19.09089088439941,19.106378750620934,0.015487866221523205
1616,19.057035446166992,19.042904584694043,0.014130861472949618
1617,18.95904541015625,18.99391387405558,0.03486846389932907
1618,18.890857696533203,18.920874058721893,0.030016362188689527
1619,18.82195472717285,18.851071278049858,0.029116550877006375
1620,18.740177154541016,18.781153373765846,0.04097621922483086
1621,18.67389678955078,18.708091773760316,0.034194984209534596
1622,18.606185913085938,18.63764986433125,0.03146395124531409
1623,18.618106842041016,18.56763392902394,0.05047291301707446
1624,18.45693588256836,18.53441263961031,0.0774767570419499
1625,18.451929092407227,18.436340057860434,0.01558903454679239
1626,18.41902732849121,18.38273451585337,0.036292812637839234
1627,18.34392547607422,18.33978017020854,0.004145305865677074
1628,18.290042877197266,18.279026742220594,0.01101613497667131
1629,18.17607879638672,18.217605530253422,0.04152673386670358
1630,18.14913749694824,18.133903458647183,0.015234038301056074
1631,18.103837966918945,18.079673199281387,0.024164767637557816
1632,18.01896095275879,18.029870925829528,0.010909973070738488
1633,17.934083938598633,17.96182616817532,0.02774222957668826
1634,17.879009246826172,17.881126191923613,0.002116945097441203
1635,17.853975296020508,17.817609629673825,0.0363656663466827
1636,17.744064331054688,17.772208027508896,0.02814369645420811
1637,17.745018005371094,17.692480150344636,0.05253785502645769
1638,17.61603355407715,17.649503349730367,0.03346979565321817
1639,17.575979232788086,17.564784771820996,0.01119446096708998
1640,17.559051513671875,17.502587020089777,0.05646449358209793
1641,17.505884170532227,17.46224289706788,0.04364127346434543
1642,17.36617088317871,17.412939408814054,0.046768525635343394
1643,17.359018325805664,17.316177342650008,0.04284098315565643
1644,17.318010330200195,17.26614557605899,0.051864754141206504
1645,17.229080200195312,17.22331397866128,0.0057662215340315015
1646,17.132043838500977,17.153231516317646,0.021187677816669748
1647,17.061948776245117,17.069016415689475,0.007067639444358065
1648,17.021894454956055,16.994449662433908,0.0274447925221466
1649,16.993999481201172,16.938305703433798,0.05569377776737383
1650,16.862154006958008,16.89413149995289,0.031977492994883505
1651,16.857147216796875,16.80923981768956,0.04790739910731645
1652,16.798973083496094,16.765406544323014,0.033566539173079946
1653,16.71004295349121,16.726470046251052,0.01642709275984089
1654,16.651153564453125,16.663919969346352,0.012766404893227445
1655,16.592025756835938,16.597734868582847,0.005709111746909912
1656,16.51310920715332,16.537013070262674,0.02390386310935355
1657,16.434192657470703,16.450895434644508,0.01670277717380486
1658,16.38507843017578,16.380032012762058,0.005046417413723248
1659,16.318798065185547,16.323222699611506,0.004424634425959084
1660,16.249895095825195,16.387814063108408,0.13791896728321262
1661,16.25800132751465,16.838020888258143,0.5800195607434944
1662,21.157026290893555,19.298981726478814,1.8580445644147403
1663,21.10600471496582,21.192636446357938,0.08663173139211722
1664,21.017074584960938,20.999393336296635,0.017681248664302984
1665,20.95794677734375,20.958345317012572,0.0003985396688221954
1666,20.93720436096192,20.854350656009046,0.08285370495287481
1667,20.80702781677246,20.867361802629603,0.06033398585714167
1668,20.792007446289062,20.78085218954584,0.011155256743222708
1669,20.72715759277344,20.76368251664462,0.03652492387118045
1670,20.66493034362793,20.689323052920372,0.024392709292442305
1671,20.5841064453125,20.59782676087707,0.013720315564569319
1672,20.514965057373047,20.565061608976976,0.050096551603928674
1673,20.457983016967773,20.496716390425718,0.03873337345794425
1674,20.39194107055664,20.43413271485406,0.04219164429741795
1675,20.334959030151367,20.368877233067906,0.033918202916538576
1676,20.272016525268555,20.306708806856477,0.03469228158792248
1677,20.190954208374023,20.241801879819832,0.05084767144580837
1678,20.18904685974121,20.17031631703503,0.01873054270618013
1679,20.061016082763672,20.13125103803759,0.07023495527391788
1680,20.04003524780273,20.04864959508268,0.008614347279948475
1681,19.97900009155273,19.993140910628426,0.014140819075695532
1682,19.89293098449707,19.93868157705947,0.045750592562399106
1683,19.823789596557617,19.866717086642893,0.04292749008527608
1684,19.778966903686523,19.79506964698885,0.016102743302326417
1685,19.700050354003903,19.7397704305331,0.03972007652919629
1686,19.67310905456543,19.672122321480856,0.0009867330845736433
1687,19.53577995300293,19.620579452748643,0.08479949974571355
1688,19.49501037597656,19.530004149601154,0.03499377362459555
1689,19.443988800048828,19.461986371425155,0.01799757137632696
1690,19.43612098693848,19.405995072702353,0.03012591423612676
1691,19.279003143310547,19.370345965398883,0.0913428220883361
1692,19.2861557006836,19.270104970928514,0.01605072975508648
1693,19.21987533569336,19.22275447850552,0.002879142812162172
1694,19.142866134643555,19.16895739896063,0.026091264317074092
1695,19.07801628112793,19.101146072443953,0.02312979131602333
1696,19.010066986083984,19.03426981107259,0.024202824988606153
1697,18.93305778503418,18.967121408877574,0.03406362384339445
1698,18.88108253479004,18.89681640773233,0.015733872942291782
1699,18.82600784301757,18.834951458757132,0.00894361573956104
1700,18.813133239746094,18.77670025169209,0.036432988054002635
1701,18.67508888244629,18.734256840389207,0.05916795794291829
1702,18.66292953491211,18.64618040667665,0.016749128235460375
1703,18.60594749450684,18.59394059601982,0.012006898487019413
1704,18.543004989624023,18.541241799084673,0.0017631905393500347
1705,18.46194267272949,18.481939900539146,0.019997227809657403
1706,18.38994026184082,18.409845037240302,0.019904775399481878
1707,18.34392547607422,18.339937354994618,0.003988121079601115
1708,18.252849578857425,18.282634786601193,0.029785207743767472
1709,18.196821212768555,18.208580978580358,0.011759765811802936
1710,18.19896697998047,18.14326600788263,0.05570097209783853
1711,18.096923828125,18.10684907468385,0.009925246558850631
1712,18.00990104675293,18.037594597444695,0.027693550691765267
1713,17.943143844604492,17.95688557217545,0.013741727570959483
1714,17.941951751708984,17.886657822828056,0.055293928880928434
1715,17.81010627746582,17.85126108256918,0.04115480510336056
1716,17.80414581298828,17.766133623126734,0.038012189861547085
1717,17.683982849121094,17.717019577730753,0.033036728609658894
1718,17.65894889831543,17.634433384046133,0.024515514269296546
1719,17.601966857910156,17.580062362185345,0.021904495724811568
1720,17.520904541015625,17.52407558797131,0.003171046955685597
1721,17.460107803344727,17.453784830649965,0.00632297269476112
1722,17.400026321411133,17.386324069775583,0.013702251635550056
1723,17.33994483947754,17.324388655765688,0.01555618371185119
1724,17.277956008911133,17.263454498788633,0.014501510122499894
1725,17.194032669067383,17.199060014263523,0.0050273451961402316
1726,17.127037048339844,17.126227656035553,0.0008093923042906681
1727,17.091035842895508,17.05462060181162,0.03641524108388694
1728,16.9980525970459,17.001138981072472,0.0030863840265737963
1729,16.942977905273438,16.927188817817296,0.015789087456141715
1730,16.916990280151367,16.862709121710395,0.05428115844097192
1731,16.848087310791016,16.81971078778588,0.028376523005135823
1732,16.813039779663086,16.771027659956417,0.04201211970666918
1733,16.721010208129883,16.727640469639482,0.006630261509599222
1734,16.63804054260254,16.66873346016473,0.030692917562191724
1735,16.571998596191406,16.59728262717408,0.025284030982675176
1736,16.50381088256836,16.525191911341608,0.021381028773248545
1737,16.45493507385254,16.44117371063203,0.013761363220510248
1738,16.382932662963867,16.384494812257344,0.0015621492934769776
1739,16.30711555480957,16.323817588727252,0.016702033917681547
1740,16.285181045532227,16.388637167608522,0.10345612207629529
1741,16.143083572387695,16.865298900256676,0.7222153278689802
1742,21.153926849365234,19.22739863539391,1.9265282139713236
1743,21.094799041748047,21.190782403209596,0.09598336146154907
1744,21.040916442871094,20.98264695632679,0.05826948654430453
1745,20.92909812927246,20.954280967544037,0.025182838271575747
1746,20.88308334350586,20.836501636495086,0.04658170701077324
1747,20.880937576293945,20.829388103265956,0.051549473027989734
1748,20.743846893310547,20.805137406568974,0.06129051325842738
1749,20.75791358947754,20.761114606557385,0.0032010170798457693
1750,20.67899703979492,20.69137215266892,0.012375112874000394
1751,20.5988883972168,20.609056591638364,0.01016819442156347
1752,20.5380916595459,20.57455201747871,0.03646035793281044
1753,20.46799659729004,20.510882124654017,0.042885527363978326
1754,20.401954650878903,20.446924674160982,0.04497002328207955
1755,20.32017707824707,20.379366384986497,0.059189306739426684
1756,20.27297019958496,20.305615216329898,0.032645016744936584
1757,20.200014114379883,20.245715077180648,0.04570096280076541
1758,20.116090774536133,20.176841664124368,0.06075088958823471
1759,20.138978958129883,20.101235446873034,0.03774351125684916
1760,19.980907440185547,20.071576789177925,0.09066934899237822
1761,19.987106323242188,19.978396039277868,0.008710283964319387
1762,19.90199089050293,19.93029414325065,0.028303252747718943
1763,19.8519229888916,19.8690792153684,0.01715622647679993
1764,19.75703239440918,19.810355113349942,0.05332271894076257
1765,19.695043563842773,19.73247792784605,0.03743436400327482
1766,19.63186264038086,19.66602194306688,0.034159302686020965
1767,19.55294609069824,19.601587575834856,0.048641485136617035
1768,19.46592330932617,19.52909321516927,0.06316990584310034
1769,19.47498321533203,19.451276356448943,0.02370685888308799
1770,19.34099197387696,19.41144358670499,0.07045161282803036
1771,19.363880157470703,19.327444238115277,0.03643591935542645
1772,19.273042678833008,19.289802336061257,0.016759657228249125
1773,19.22297477722168,19.22693009737486,0.003955320153181674
1774,19.147872924804688,19.167401303093357,0.019528378288669046
1775,19.080162048339844,19.100827010788635,0.020664962448790902
1776,19.00506019592285,19.036362480164826,0.03130228424197412
1777,19.021034240722656,18.966864349749812,0.05416989097284386
1778,18.91207695007324,18.93748738461909,0.02541043454585079
1779,18.85700225830078,18.86844019691125,0.011437938610470155
1780,18.7678337097168,18.800685175392573,0.03285146567577257
1781,18.698930740356445,18.728064966353486,0.02913422599704063
1782,18.626928329467773,18.658625486978053,0.031697157510279794
1783,18.64194869995117,18.589028655242146,0.05292004470902256
1784,18.485069274902344,18.55800912585437,0.07293985095202515
1785,18.47696304321289,18.462786314330515,0.014176728882375755
1786,18.42498779296875,18.40733678363904,0.017651009329711087
1787,18.347978591918945,18.357496135649853,0.009517543730908073
1788,18.27597618103028,18.29088564727499,0.01490946624470979
1789,18.21494102478028,18.219962799321365,0.005021774541084767
1790,18.14508438110352,18.155933291836845,0.010848910733326278
1791,18.157958984375,18.089417315422907,0.06854166895209346
1792,17.995119094848633,18.05890386071951,0.06378476587087789
1793,17.979145050048828,17.9641083639126,0.015036686136227218
1794,17.973899841308594,17.90391329382146,0.06998654748713307
1795,17.89689064025879,17.874208385592283,0.022682254666506196
1796,17.852067947387695,17.817907912103692,0.03416003528400324
1797,17.785072326660156,17.761205260057977,0.023867066602178966
1798,17.699003219604492,17.70185593795759,0.0028527183530968614
1799,17.660140991210938,17.63153216847968,0.028608822731257533
1800,17.57216453552246,17.577559470964843,0.0053949354423821205
1801,17.508983612060547,17.509508261696283,0.000524649635735841
1802,17.447948455810547,17.440603679801825,0.007344776008721965
1803,17.373085021972656,17.37713981970046,0.004054797727803816
1804,17.391204833984375,17.30837398940821,0.08283084457616496
1805,17.261981964111328,17.27798579656792,0.016003832456590317
1806,17.248153686523438,17.197731652004222,0.05042203451921523
1807,17.19212532043457,17.146916977822002,0.04520834261256823
1808,17.117023468017578,17.094410221147882,0.022613246869696013
1809,17.058134078979492,17.030910164976376,0.02722391400311608
1810,16.962051391601562,16.966862727031184,0.004811335429621977
1811,16.908884048461914,16.892756216861926,0.016127831599987985
1812,16.824960708618164,16.830718414894363,0.005757706276199315
1813,16.766071319580078,16.767979565429414,0.001908245849335799
1814,16.76201820373535,16.71322597121616,0.04879223251919029
1815,16.642093658447266,16.678692155323915,0.03659849687664973
1816,16.629934310913086,16.607129424528466,0.02280488638461975
1817,16.543149948120117,16.557194432152755,0.014044484032638138
1818,16.494035720825195,16.47979167071867,0.014244050106526629
1819,16.388893127441406,16.41144230470104,0.022549177259634234
1820,16.344070434570312,16.336763067130278,0.0073073674400347954
1821,16.27802848815918,16.328182818028836,0.05015432986965607
1822,16.191959381103516,16.56960180821443,0.37764242711091356
1823,21.110057830810547,18.454937129490645,2.655120701319902
1824,21.118879318237305,21.055882666132675,0.0629966521046299
1825,21.04496955871582,20.94757095346722,0.09739860524859978
1826,20.99204063415528,20.939323947004596,0.052716687150685004
1827,20.86377143859864,20.864327030267305,0.0005555916686645901
1828,20.888805389404297,20.81733347131376,0.07147191809053766
1829,20.79010009765625,20.797984660930524,0.007884563274274115
1830,20.73812484741211,20.77566810794451,0.0375432605324022
1831,20.68185806274414,20.697111575827876,0.015253513083735015
1832,20.583152770996094,20.6083524440146,0.025199673018505564
1833,20.519018173217773,20.57160706499417,0.05258889177639503
1834,20.50995826721192,20.503075503711443,0.006882763500478006
1835,20.393848419189453,20.463513534195954,0.06966511500650086
1836,20.394086837768555,20.383998476518173,0.01008836125038215
1837,20.267963409423828,20.33748149915482,0.06951808973099105
1838,20.22695541381836,20.258894133348804,0.03193871953044436
1839,20.2028751373291,20.194116573748033,0.008758563581068302
1840,20.114898681640625,20.152895617684408,0.037996936043782625
1841,20.08199691772461,20.08566644462917,0.0036695269045594614
1842,20.010948181152344,20.03053312682823,0.019584945675887866
1843,20.00594139099121,19.97079017246506,0.03515121852615266
1844,19.887924194335938,19.93658790252084,0.04866370818490395
1845,19.85502243041992,19.85895906227597,0.0039366318560531965
1846,19.78302001953125,19.804934416697506,0.021914397166256094
1847,19.70791816711425,19.743861591905443,0.03594342479119206
1848,19.684791564941406,19.676766813518043,0.008024751423363341
1849,19.60587501525879,19.630029308245867,0.024154292987077497
1850,19.55509185791016,19.566618150292925,0.011526292382765035
1851,19.471168518066406,19.50768357482957,0.036515056763164466
1852,19.3939208984375,19.436611250512215,0.04269035207471461
1853,19.318103790283203,19.366453882412316,0.048350092129112454
1854,19.259929656982425,19.292326676804805,0.03239701982237975
1855,19.262075424194336,19.228176515753148,0.033898908441187814
1856,19.12379264831543,19.192697999187658,0.06890535087222815
1857,19.114971160888672,19.10379508854021,0.011176072348462185
1858,19.03104782104492,19.05253542054197,0.021487599497053367
1859,18.9821720123291,18.986716888775845,0.004544876446743729
1860,18.904924392700195,18.92909257753672,0.024168184836526052
1861,18.86200904846192,18.860178108752734,0.0018309397091869073
1862,18.79310607910156,18.80434935719677,0.011243278095211195
1863,18.73111724853516,18.741155710813473,0.010038462278313176
1864,18.64790916442871,18.677840572991045,0.029931408562333672
1865,18.557071685791016,18.606461252375084,0.049389566584068234
1866,18.49508285522461,18.524575854826253,0.029492999601643533
1867,18.49198341369629,18.456061050983408,0.035922362712881295
1868,18.37897300720215,18.41702610295215,0.038053095750001376
